 2002 02 05 465.35
 2002 02 06 35.38
 2002 02 07 485·42
 2002 02 08 425.39
 2002 02 11 825.41
 2002 02 12 355.45
 2002 02 13 865·47
 2002 02 14 145.42
 2002 02 15 965·37
 2006 02 09 304.51
 2006 02 10 924.55
 2006 02 13 64.56
 2006 02 14 514.60
 2006 02 15 834.58
 2006 02 16 934·57
 2006 02 17 754·51
 2006 02 21 354·53
 2006 02 22 134.48
 2006 02 23 384.51
 2006 02 24 24.52
 2006 02 27 614·55
 2006 02 28 644·51
 2006 03 01 44·56
 2006 03 02 944.62
 2006 03 03 674·66
 2006 03 06 54·72
 2006 03 07 914·72
 2006 03 08 824.72
 2006 03 09 154.72
 2006 03 10 304·74
 2006 03 13 234·77
 2006 03 14 244·71
 2006 03 15 944·75
 2006 03 16 594·70
 2006 03 17 524·72
 2006 03 20 04.70
 2006 03 21 174.74
 2006 03 22 354.73
 2006 03 23 534·75
 2006 03 24 184·70
 2006 03 27 214.73
 2006 03 28 274·80
 2006 03 29 264·84
 2006 03 30 94.89
 2006 03 31 694·90
 2006 04 03 304.90
 2006 04 04 974·91
 2006 04 05 294·90
 2006 04 06 504·96
 2006 04 07 645·04
 2006 04 10 155·04
 2006 04 11 615.00
 2006 04 12 755·05
 2006 04 13 715·11
 2006 04 17 575·08
 2006 04 18 115.07
 2006 04 19 845·13
 2006 04 20 225.14
 2006 04 21 235·10
 2006 04 24 115·07
 2006 04 25 385·16
 2006 04 26 95.18
 2006 04 27 385.18
 2006 04 28 175·17
 2006 05 01 265.23
 2006 05 02 545.20
 2006 05 03 525.24
 2006 05 04 115·23
 2006 05 05 605·20
 2006 05 08 995·19
 2006 05 09 415.20
 2006 05 10 995·19
 2006 05 11 805·23
 2006 05 12 135.29
 2006 05 15 65·26
 2006 05 16 145·22
 2006 05 17 465.28
 2006 05 18 925·18
 2006 05 19 715.14
 2006 05 22 115.13
 2006 05 23 485.16
 2006 05 24 545·13
 2006 05 25 885·17
 2006 05 26 735.16
