Date,Open,High,Low,Close,Adj Close,Volume,Episode 0,Episode 1,Episode 2,Episode 3,Episode 4,Episode 5,Episode 6,Episode 7,Episode 8,Episode 9,Episode 10,Episode 11,Episode 12,Episode 13,Episode 14,Episode 15,Episode 16,Episode 17,Episode 18,Episode 19,Episode 20,Episode 21,Episode 22,Episode 23,Episode 24,Episode 25,Episode 26,Episode 27,Episode 28,Episode 29,Episode 30,Episode 31,Episode 32,Episode 33,Episode 34,Episode 35,Episode 36,Episode 37,Episode 38,Episode 39,Episode 40,Episode 41,Episode 42,Episode 43,Episode 44,Episode 45,Episode 46,Episode 47,Episode 48,Episode 49,Episode 50,Episode 51,Episode 52,Episode 53,Episode 54,Episode 55,Episode 56,Episode 57,Episode 58,Episode 59,Episode 60,Episode 61,Episode 62,Episode 63,Episode 64,Episode 65,Episode 66,Episode 67,Episode 68,Episode 69,Episode 70,Episode 71,Episode 72,Episode 73,Episode 74,Episode 75,Episode 76,Episode 77,Episode 78,Episode 79,Episode 80,Episode 81,Episode 82,Episode 83,Episode 84,Episode 85,Episode 86,Episode 87,Episode 88,Episode 89,Episode 90,Episode 91,Episode 92,Episode 93,Episode 94,Episode 95,Episode 96,Episode 97,Episode 98,Episode 99
2019-02-28,2788.110107,2793.729980,2782.510010,2784.489990,2784.489990,4396930000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4640.099609999999,5290.540529999999,5223.090086999999,4864.420654,4906.940429999999,4988.730223,5148.719970999999,5175.209961,5116.970215000001,5067.869629999999,4978.249998000001,4982.179443999999,4806.860839,4887.909664000001,4802.140869000002,5080.319822999999,5058.820312000002,5057.19995,4970.760497999998,4489.330077000002,4866.999754999999,5002.489503999998,5031.999755999999,5004.280274000001,5532.940428999998,5098.840576999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6039.570067000001,5365.079588999999,5183.199706,5532.8093260000005,4932.990722999999,5810.719725000002,5140.219728000004,5081.910400000001,5459.449949999999,6040.000483999998,5758.909913000003,5806.119870999999,4579.699949999998,5696.700441999999,4596.8806159999995,5776.939941999999,5670.750000999998,4227.040038000001,5592.779787999999,4671.7602529999995,5408.619387000001,4311.519776000001,4606.770021,3982.6899390000012,3616.719968,4711.860350000001,4690.210205999999,4205.5603040000005,3732.2900380000005,4773.78003,5924.100098,4582.690428999998,4549.829830999999,4277.8193360000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4531.000002,5016.879881999999,4848.4103989999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4590.440184000001,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4786.899902,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-01,2798.219971,2808.020020,2787.379883,2803.689941,2803.689941,3972280000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4640.099609999999,5290.540529999999,5223.090086999999,4864.420654,4906.940429999999,4988.730223,5148.719970999999,5175.209961,5116.970215000001,5067.869629999999,4978.249998000001,4982.179443999999,4806.860839,4887.909664000001,4802.140869000002,5080.319822999999,5050.640380000002,5057.19995,4970.760497999998,4489.330077000002,4866.999754999999,5002.489503999998,5031.999755999999,5004.280274000001,5532.940428999998,5098.840576999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6039.570067000001,5365.079588999999,5183.199706,5532.8093260000005,4923.580810999999,5889.159666000001,5140.219728000004,5081.910400000001,5573.229979,6040.000483999998,5811.789796000003,5806.119870999999,4579.699949999998,5696.700441999999,4596.8806159999995,5776.939941999999,5966.409912999998,4227.040038000001,5592.779787999999,4671.7602529999995,5577.009279000001,4311.519776000001,4606.770021,3982.6899390000012,3616.719968,5145.250242000001,4690.210205999999,4205.5603040000005,3732.2900380000005,4773.78003,5924.100098,4582.690428999998,4549.829830999999,4277.8193360000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4531.000002,5016.879881999999,4848.4103989999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4590.440184000001,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4786.899902,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-04,2814.370117,2816.879883,2767.659912,2792.810059,2792.810059,3919810000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4640.099609999999,5290.540529999999,5223.090086999999,4864.420654,4906.940429999999,5007.930173999999,5148.719970999999,5175.209961,5116.970215000001,5067.869629999999,4978.249998000001,4982.179443999999,4806.860839,4887.909664000001,4802.140869000002,5080.319822999999,5061.950438000002,5068.219969,4970.760497999998,4489.330077000002,4866.999754999999,5021.689454999998,5051.199707,5023.480225000001,5532.940428999998,5098.840576999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6039.570067000001,5365.079588999999,5183.199706,5532.8093260000005,4923.580810999999,5948.119627000002,5140.219728000004,5081.910400000001,5738.219969,6040.000483999998,5909.429688000003,5806.119870999999,4579.699949999998,5696.700441999999,4675.70044,5776.939941999999,5966.409912999998,4227.040038000001,5592.779787999999,4671.7602529999995,5577.009279000001,4311.519776000001,4606.770021,3982.6899390000012,3820.459958,5145.250242000001,4690.210205999999,4358.180177,3732.2900380000005,4773.78003,5924.100098,4582.690428999998,4549.829830999999,4277.8193360000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4531.000002,5016.879881999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4650.340086000001,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-05,2794.409912,2796.439941,2782.969971,2789.649902,2789.649902,3585690000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4629.219727999999,5290.540529999999,5212.2102049999985,4864.420654,4906.940429999999,5007.930173999999,5148.719970999999,5175.209961,5116.970215000001,5066.7797869999995,4978.249998000001,4982.179443999999,4806.860839,4887.909664000001,4791.2609870000015,5069.439940999999,5061.950438000002,5064.919921,4970.760497999998,4489.330077000002,4866.999754999999,5021.689454999998,5051.199707,5023.480225000001,5532.940428999998,5098.840576999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6047.890136,5354.199706999999,5183.199706,5532.8093260000005,4923.580810999999,5944.819579000002,5140.219728000004,5143.110352000001,5866.270017999999,6040.000483999998,5994.359864000003,5806.119870999999,4579.699949999998,5696.700441999999,4675.70044,5776.939941999999,5966.409912999998,4227.040038000001,5592.779787999999,4671.7602529999995,5733.859377000001,4311.519776000001,4606.770021,3982.6899390000012,3820.459958,5470.360350000001,4690.210205999999,4358.180177,3732.2900380000005,4773.78003,5924.100098,4582.690428999998,4549.829830999999,4277.8193360000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4531.000002,5016.879881999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-06,2790.270020,2790.270020,2768.689941,2771.449951,2771.449951,3786600000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4629.219727999999,5290.540529999999,5212.2102049999985,4864.420654,4903.7802729999985,5007.930173999999,5148.719970999999,5175.209961,5113.810058000001,5071.939699,4975.089841000001,4982.179443999999,4803.700682000001,4887.909664000001,4791.2609870000015,5069.439940999999,5061.950438000002,5064.919921,4970.760497999998,4489.330077000002,4872.159666999999,5021.689454999998,5051.199707,5023.480225000001,5532.940428999998,5095.680419999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6047.890136,5354.199706999999,5197.969725000001,5532.8093260000005,4920.850829999999,5944.819579000002,5133.759523000004,5226.710205000001,6015.919919999999,6119.850336999998,5994.359864000003,5806.119870999999,4579.699949999998,5696.700441999999,4727.650390999999,5776.939941999999,6249.209716999998,4351.929930000001,5914.7297389999985,4671.7602529999995,5852.799318000001,4311.519776000001,4606.770021,3982.6899390000012,3820.459958,5470.360350000001,4690.210205999999,4358.180177,3884.2199690000007,4773.78003,5924.100098,4582.690428999998,4549.829830999999,4277.8193360000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4669.579836,5016.879881999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-07,2766.530029,2767.250000,2739.090088,2748.929932,2748.929932,3904860000,5450.800536999998,4861.800779,4821.409180000001,4340.920410999999,4629.219727999999,5290.540529999999,5212.2102049999985,4864.420654,4903.7802729999985,4989.730222999999,5148.719970999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4803.700682000001,4887.909664000001,4791.2609870000015,5051.239989999998,5061.950438000002,5043.989989,4970.760497999998,4489.330077000002,4872.159666999999,5021.689454999998,5032.999755999999,5023.480225000001,5532.940428999998,5095.680419999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6047.890136,5354.199706999999,5197.969725000001,5532.8093260000005,4920.850829999999,5944.819579000002,5133.759523000004,5290.280273000001,6015.919919999999,6111.540277999999,5994.359864000003,5806.119870999999,4801.459959999998,5696.700441999999,4727.650390999999,5776.939941999999,6572.769774999998,4351.929930000001,5914.7297389999985,4683.040282,5852.799318000001,4311.519776000001,4606.770021,3982.6899390000012,3820.459958,5470.360350000001,4761.600097999999,4358.180177,3884.2199690000007,4807.429932,5924.100098,4582.690428999998,4549.829830999999,4412.4892580000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4669.579836,5242.169920999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-08,2730.790039,2744.129883,2722.270020,2743.070068,2743.070068,3423130000,5450.800536999998,4861.800779,4798.889161000001,4340.920410999999,4629.219727999999,5290.540529999999,5189.690185999998,4864.420654,4881.260253999999,4989.730222999999,5148.719970999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4803.700682000001,4887.909664000001,4791.2609870000015,5051.239989999998,5021.230468000002,5008.429931,4916.000488999998,4489.330077000002,4828.2795399999995,4977.809327999998,5032.999755999999,5023.480225000001,5532.940428999998,5073.160400999999,3893.1291490000003,4435.5598119999995,5201.409422999999,6047.890136,5354.199706999999,5197.969725000001,5532.8093260000005,4920.850829999999,5944.819579000002,5133.759523000004,5329.410156000002,6083.799803,6111.540277999999,5998.559816000003,5884.339841999999,4801.459959999998,5764.580324999999,4727.650390999999,5776.939941999999,6572.769774999998,4351.929930000001,5914.7297389999985,4683.040282,5852.799318000001,4423.6696790000005,4606.770021,4081.0798320000013,3820.459958,5470.360350000001,4761.600097999999,4358.180177,3884.2199690000007,4807.429932,5924.100098,4582.690428999998,4549.829830999999,4412.4892580000005,4471.650146,4840.889892000001,5171.919922000001,4809.640136999999,4669.579836,5242.169920999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4707.580078,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-11,2747.610107,2784.000000,2747.610107,2783.300049,2783.300049,3749030000,5450.800536999998,4861.800779,4798.889161000001,4340.920410999999,4623.359863999999,5243.960695999999,5189.690185999998,4864.420654,4881.260253999999,4989.730222999999,5148.719970999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4887.909664000001,4791.2609870000015,5051.239989999998,4992.850585000002,5008.429931,4866.260497999998,4489.330077000002,4799.899657,4931.229493999997,5032.999755999999,5023.480225000001,5486.360594999998,5073.160400999999,3843.3891580000004,4435.5598119999995,5201.409422999999,6047.890136,5354.199706999999,5144.929686000001,5532.8093260000005,4920.850829999999,5944.819579000002,5092.339601000004,5329.410156000002,6120.339841999999,6111.540277999999,5998.559816000003,5994.510007999999,4801.459959999998,5801.1203639999985,4739.110352,5776.939941999999,6572.769774999998,4351.929930000001,5914.7297389999985,4635.740233,5852.799318000001,4423.6696790000005,4606.770021,4081.0798320000013,3820.459958,5470.360350000001,4761.600097999999,4358.180177,3884.2199690000007,4790.330078,6135.230224999999,4582.690428999998,4549.829830999999,4504.4892580000005,4424.3500970000005,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5242.169920999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,4842.860350999999,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-12,2787.340088,2798.320068,2786.729980,2791.520020,2791.520020,3414230000,5491.030517999998,4861.800779,4798.889161000001,4381.150392,4623.359863999999,5243.960695999999,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5148.719970999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4887.909664000001,4791.2609870000015,5051.239989999998,4992.850585000002,5002.080077999999,4866.260497999998,4489.330077000002,4799.899657,4931.229493999997,5032.999755999999,5023.480225000001,5486.360594999998,5073.160400999999,3837.0393050000002,4435.5598119999995,5241.639404,6047.890136,5354.199706999999,5135.849852000001,5573.039307000001,4920.850829999999,5938.469726000001,5092.339601000004,5367.980225000001,6178.769773999999,6111.540277999999,5998.559816000003,6139.110105999999,4801.459959999998,5801.1203639999985,4739.110352,5776.939941999999,6824.129882999998,4351.929930000001,5914.7297389999985,4723.090331,5852.799318000001,4423.6696790000005,4606.770021,4081.0798320000013,3820.459958,5470.360350000001,4761.600097999999,4358.180177,3884.2199690000007,4783.26001,6135.230224999999,4582.690428999998,4549.829830999999,4504.4892580000005,4424.3500970000005,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5171.2099610000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,4943.990478,4648.149901999999,4899.859863,4857.530028000001,5020.530028999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-13,2799.780029,2821.239990,2799.780029,2810.919922,2810.919922,3766150000,5491.030517999998,4861.800779,4847.339113000001,4381.150392,4623.359863999999,5286.550783999999,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5148.719970999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4887.909664000001,4791.2609870000015,5099.689941999998,4992.850585000002,5002.080077999999,4886.330566999997,4497.550048000003,4799.899657,4931.229493999997,5041.219727,5023.480225000001,5486.360594999998,5073.160400999999,3837.0393050000002,4435.5598119999995,5241.639404,6047.890136,5354.199706999999,5135.849852000001,5573.039307000001,4920.850829999999,5938.469726000001,5092.339601000004,5406.4702160000015,6178.769773999999,6111.540277999999,5998.559816000003,6139.110105999999,5018.570067999998,5867.770266999998,4739.110352,5776.939941999999,6824.129882999998,4351.929930000001,5914.7297389999985,4723.090331,5852.799318000001,4423.6696790000005,4606.770021,4326.659911000001,3820.459958,5776.140380000001,4761.600097999999,4358.180177,3884.2199690000007,4783.26001,6352.340332999999,4582.690428999998,4549.829830999999,4504.4892580000005,4424.3500970000005,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,4978.6503889999985,5071.140136,4161.310058,4575.820312,5611.6298830000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,4943.990478,4648.149901999999,4899.859863,4857.530028000001,5162.120116999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-14,2810.379883,2815.000000,2803.459961,2808.479980,2808.479980,3469730000,5510.430419999998,4861.800779,4874.9589860000015,4381.150392,4623.359863999999,5286.550783999999,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5168.119872999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4887.909664000001,4791.2609870000015,5127.309814999999,5020.470458000002,5002.080077999999,4913.950439999997,4497.550048000003,4799.899657,4958.849366999997,5041.219727,5042.880127000001,5486.360594999998,5073.160400999999,3837.0393050000002,4435.5598119999995,5241.639404,6047.890136,5422.049560999999,5175.319823000002,5573.039307000001,4948.470702999999,5938.469726000001,5092.339601000004,5406.4702160000015,6178.769773999999,6111.540277999999,5998.559816000003,6139.110105999999,5018.570067999998,5867.770266999998,4739.110352,5776.939941999999,7085.359863999998,4456.319823000002,5914.7297389999985,4723.090331,5852.799318000001,4423.6696790000005,4606.770021,4326.659911000001,4085.439939,5776.140380000001,4761.600097999999,4358.180177,4044.0698230000007,4783.26001,6352.340332999999,4582.690428999998,4549.829830999999,4504.4892580000005,4424.3500970000005,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5045.780271999998,5071.140136,4161.310058,4575.820312,5611.6298830000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4648.149901999999,4899.859863,4857.530028000001,5162.120116999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-15,2810.790039,2830.729980,2810.790039,2822.479980,2822.479980,5962730000,5510.430419999998,4886.98071,4874.9589860000015,4381.150392,4620.919921999999,5311.730715,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5168.119872999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4887.909664000001,4788.8210450000015,5127.309814999999,5037.430418000002,5002.080077999999,4913.950439999997,4497.550048000003,4799.899657,4975.809326999997,5041.219727,5042.880127000001,5523.390623999998,5090.120360999999,3837.0393050000002,4452.519772,5241.639404,6047.890136,5439.009520999999,5234.869871000002,5573.039307000001,4948.470702999999,5975.499755000001,5108.009522000004,5435.190186000002,6178.769773999999,6111.540277999999,5998.559816000003,6139.110105999999,5018.570067999998,5867.770266999998,4739.110352,5914.709960999999,7085.359863999998,4456.319823000002,5914.7297389999985,4723.090331,5852.799318000001,4423.6696790000005,4606.770021,4326.659911000001,4085.439939,5776.140380000001,4761.600097999999,4358.180177,4044.0698230000007,4783.26001,6352.340332999999,4582.690428999998,4549.829830999999,4662.429199,4532.770018000001,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5045.780271999998,5071.140136,4161.310058,4575.820312,5611.6298830000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4648.149901999999,4899.859863,4857.530028000001,5162.120116999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-18,2822.610107,2835.409912,2821.989990,2832.939941,2832.939941,3552190000,5510.430419999998,4886.98071,4888.9589860000015,4381.150392,4620.919921999999,5311.730715,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5168.119872999999,5175.209961,5113.810058000001,5039.6997089999995,4975.089841000001,4982.179443999999,4797.840818000001,4901.909664000001,4788.8210450000015,5141.309814999999,5037.430418000002,5016.080077999999,4913.950439999997,4497.550048000003,4799.899657,4975.809326999997,5052.779785,5042.880127000001,5596.940671999998,5090.120360999999,3837.0393050000002,4464.07983,5241.639404,6047.890136,5439.009520999999,5234.869871000002,5573.039307000001,4979.430662999999,5975.499755000001,5159.0395510000035,5435.190186000002,6178.769773999999,6111.540277999999,6075.309816000003,6319.260007999999,5224.949949999998,5952.550295999998,4739.110352,5914.709960999999,7085.359863999998,4553.929686000001,5914.7297389999985,4723.090331,5852.799318000001,4423.6696790000005,4922.29004,4642.17993,4085.439939,5776.140380000001,4761.600097999999,4358.180177,4044.0698230000007,4783.26001,6352.340332999999,4582.690428999998,4549.829830999999,4884.959228,4532.770018000001,4901.790038000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5045.780271999998,5071.140136,4161.310058,4575.820312,5611.6298830000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4779.899901999999,4899.859863,4857.530028000001,5162.120116999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-19,2840.760010,2852.419922,2823.270020,2832.570068,2832.570068,3620220000,5510.430419999998,4928.400631,4888.9589860000015,4381.150392,4620.919921999999,5311.730715,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5192.579833999998,5175.209961,5124.270019000001,5039.6997089999995,4975.089841000001,5006.639405,4797.840818000001,4901.909664000001,4788.8210450000015,5141.309814999999,5047.890379000002,5016.080077999999,4913.950439999997,4497.550048000003,4810.359618,4975.809326999997,5077.239745999999,5053.340088000001,5646.580563999998,5090.120360999999,3837.0393050000002,4464.07983,5241.639404,6089.310057000001,5449.469481999999,5276.289792000001,5573.039307000001,4979.430662999999,5975.499755000001,5159.0395510000035,5435.190186000002,6178.769773999999,6159.780267999999,6132.649659000002,6487.439939,5224.949949999998,5952.550295999998,4739.110352,6105.319823999998,7343.889892999998,4553.929686000001,6240.819581999998,4723.090331,5852.799318000001,4423.6696790000005,5287.8100589999995,5007.699949,4501.759763,6099.050292000001,4761.600097999999,4358.180177,4277.059813000001,4783.26001,6352.340332999999,4625.260252999999,4549.829830999999,4884.959228,4532.770018000001,4990.939940000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5045.780271999998,5071.140136,4161.310058,4575.820312,5611.6298830000005,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4779.899901999999,4899.859863,4857.530028000001,5162.120116999999,4406.219969999998,4940.940186,4645.01001,4642.790039,4699.339844
2019-03-20,2831.340088,2843.540039,2812.429932,2824.229980,2824.229980,3771200000,5510.430419999998,4938.490719,4888.589113000002,4381.150392,4620.919921999999,5311.730715,5229.920166999998,4864.420654,4921.490234999999,4989.730222999999,5202.669921999998,5175.209961,5124.270019000001,5039.6997089999995,4975.089841000001,5006.639405,4797.840818000001,4901.909664000001,4788.8210450000015,5141.309814999999,5047.890379000002,5016.080077999999,4913.580566999997,4497.550048000003,4810.359618,4975.439453999998,5077.239745999999,5053.340088000001,5646.580563999998,5090.120360999999,3836.669432,4464.07983,5241.639404,6113.4001450000005,5449.469481999999,5276.289792000001,5573.039307000001,4979.430662999999,5975.499755000001,5159.0395510000035,5435.190186000002,6178.769773999999,6159.780267999999,6185.4597170000025,6676.159909,5424.620115999998,5952.550295999998,4739.110352,6105.319823999998,7343.889892999998,4553.929686000001,6240.819581999998,4723.090331,5852.799318000001,4423.6696790000005,5287.8100589999995,5423.6499,4501.759763,6099.050292000001,4761.600097999999,4590.800294000001,4277.059813000001,4783.26001,6352.340332999999,4625.260252999999,4549.829830999999,4884.959228,4532.770018000001,4990.939940000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5045.780271999998,5071.140136,4161.310058,4575.820312,5976.5,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4779.899901999999,4899.859863,4857.530028000001,5362.130125999998,4406.219969999998,4940.940186,4645.01001,4842.800048000001,4699.339844
2019-03-21,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3546800000,5502.090331999998,4938.490719,4888.589113000002,4381.150392,4612.209960999999,5303.390627,5229.920166999998,4864.420654,4921.490234999999,4981.390134999999,5202.669921999998,5175.209961,5124.270019000001,5039.6997089999995,4975.089841000001,4998.299317,4797.840818000001,4901.909664000001,4788.8210450000015,5141.309814999999,5047.890379000002,5016.080077999999,4913.580566999997,4488.840087000002,4810.359618,4975.439453999998,5077.239745999999,5045.000000000001,5679.290523999998,5090.120360999999,3836.669432,4455.369869,5241.639404,6113.4001450000005,5449.469481999999,5276.289792000001,5605.749267000001,4979.430662999999,5975.499755000001,5159.0395510000035,5474.720215000001,6265.299803,6159.780267999999,6224.989746000003,6676.159909,5610.150144999998,5952.550295999998,4855.460449,6105.319823999998,7343.889892999998,4553.929686000001,6240.819581999998,4723.090331,5852.799318000001,4596.829591000001,5287.8100589999995,5423.6499,4501.759763,6099.050292000001,4761.600097999999,4590.800294000001,4277.059813000001,4783.26001,6352.340332999999,4625.260252999999,4549.829830999999,4884.959228,4532.770018000001,5077.369871000001,5408.030029000001,4809.640136999999,4669.579836,5518.510008999999,5109.840329999998,5071.140136,4161.310058,4575.820312,5976.5,4571.169678000002,4613.929686999999,4330.360107,4682.9802230000005,4334.860107999999,4860.750243999999,4807.760254,4725.660156,4878.190186999999,4955.179932000001,4800.720214,5039.210204000001,5011.120360999999,4779.899901999999,4899.859863,4857.530028000001,5362.130125999998,4406.219969999998,4940.940186,4645.01001,4842.800048000001,4699.339844
